Voltage,Current,Time
0.926125,-0.00019999999999999998,2.384185791015625e-07
0.92525,-0.0003,0.05356168746948242
0.9257500000000001,-0.0003,0.11401128768920898
0.926,-0.00039999999999999996,0.17449092864990234
0.9257500000000001,-0.00019999999999999998,0.23493456840515137
0.9255,-0.00039999999999999996,0.2953357696533203
0.925875,-0.00019999999999999998,0.3557887077331543
0.926125,-0.0007,0.4162328243255615
0.9257500000000001,-0.0003,0.4766886234283447
0.925125,-9.999999999999999e-05,0.537116527557373
0.926,-0.0003,0.5975544452667236
0.926,-9.999999999999999e-05,0.6579959392547607
0.926,-0.00039999999999999996,0.7184739112854004
0.925125,-0.00019999999999999998,0.7789392471313477
0.925625,-0.0003,0.8393611907958984
0.92525,-0.0006,0.8998265266418457
0.926625,9.999999999999999e-05,0.9602856636047363
0.92525,-0.00019999999999999998,1.0207219123840332
0.925875,-0.00039999999999999996,1.0811660289764404
0.9255,-0.0004999999999999999,1.1415815353393555
0.9255,-0.00019999999999999998,1.2020533084869385
0.92525,-0.00039999999999999996,1.2624754905700684
0.9255,-0.00039999999999999996,1.3228785991668701
0.9257500000000001,-0.0003,1.38319993019104
0.925875,-0.0004999999999999999,1.4436111450195312
0.9253750000000001,-0.0003,1.504025936126709
0.9265,-0.00019999999999999998,1.5644443035125732
0.927125,-0.0004999999999999999,1.6248559951782227
0.9255,-0.0004999999999999999,1.6852645874023438
0.9253750000000001,-0.0004999999999999999,1.7456674575805664
0.926125,-0.00039999999999999996,1.8060853481292725
0.924625,-0.00039999999999999996,1.8665072917938232
0.925875,-0.00039999999999999996,1.926978349685669
0.9257500000000001,-9.999999999999999e-05,1.9874026775360107
0.9265,-9.999999999999999e-05,2.047818660736084
0.924625,-0.0003,2.108234405517578
0.926125,-0.0003,2.1687166690826416
0.926125,-0.00019999999999999998,2.2291414737701416
0.925875,-0.00019999999999999998,2.2895636558532715
0.9257500000000001,-0.00019999999999999998,2.3502299785614014
0.925875,-0.0003,2.410853862762451
0.92525,-0.0003,2.4715328216552734
0.925,-0.0003,2.5322375297546387
0.9255,-9.999999999999999e-05,2.592907190322876
0.925875,-0.00019999999999999998,2.653562307357788
0.925125,-0.00039999999999999996,2.714263916015625
0.9257500000000001,-0.00039999999999999996,2.7749640941619873
0.9257500000000001,-0.00019999999999999998,2.8356661796569824
0.9257500000000001,-0.0003,2.8963663578033447
0.926875,-9.999999999999999e-05,2.9570655822753906
0.9253750000000001,-0.00039999999999999996,3.0177485942840576
0.926,-0.0003,3.078467845916748
0.925875,-0.0003,3.1396844387054443
0.926125,-0.00039999999999999996,3.1999776363372803
0.925625,-0.0003,3.260608434677124
0.9255,-0.0003,3.321230411529541
0.9257500000000001,-0.0003,3.3818740844726562
0.926,-0.00039999999999999996,3.4425601959228516
0.925625,-0.00039999999999999996,3.503221273422241
0.92525,-0.00019999999999999998,3.5638647079467773
0.925875,-0.0003,3.624497413635254
0.9253750000000001,-0.00019999999999999998,3.6851892471313477
0.926,-0.00039999999999999996,3.745864152908325
0.925875,-0.0003,3.8065719604492188
0.9257500000000001,-0.00039999999999999996,3.867332696914673
0.925625,-0.0003,3.9280266761779785
0.9255,-0.0004999999999999999,3.9887430667877197
0.9257500000000001,-0.0004999999999999999,4.049471378326416
0.9255,-9.999999999999999e-05,4.110239744186401
0.9257500000000001,-9.999999999999999e-05,4.170982837677002
0.925625,-0.00019999999999999998,4.231689453125
0.925875,-0.0003,4.292370796203613
0.925875,-0.0003,4.353081941604614
0.9257500000000001,-0.0004999999999999999,4.413776874542236
0.9253750000000001,-0.0003,4.474515438079834
0.925625,-0.00039999999999999996,4.5351855754852295
0.9257500000000001,0.0,4.595862150192261
0.925625,-0.0004999999999999999,4.656587600708008
0.925625,-0.00019999999999999998,4.7173075675964355
0.9257500000000001,-0.0004999999999999999,4.778025388717651
0.925625,-0.00019999999999999998,4.839290142059326
0.9257500000000001,-0.00039999999999999996,4.899988412857056
0.925625,-0.00019999999999999998,4.9606945514678955
0.9253750000000001,-0.0003,5.021447420120239
0.9263750000000001,-9.999999999999999e-05,5.082123041152954
0.9255,-0.00019999999999999998,5.142808437347412
0.925625,-0.0004999999999999999,5.203566074371338
0.9265,-0.0003,5.2643256187438965
0.925875,-0.00019999999999999998,5.325128793716431
0.9255,-0.00039999999999999996,5.385796308517456
0.92525,-0.00039999999999999996,5.446470260620117
0.9255,-0.0003,5.507148265838623
0.9253750000000001,-9.999999999999999e-05,5.567853212356567
0.9253750000000001,-9.999999999999999e-05,5.628537178039551
0.92625,-0.0003,5.689215898513794
0.9257500000000001,-0.00019999999999999998,5.749898672103882
0.9247500000000001,-0.00019999999999999998,5.810590028762817
0.9257500000000001,0.0,5.871269464492798
0.9253750000000001,-0.0004999999999999999,5.931947946548462
0.926,-0.00019999999999999998,5.992695331573486
0.926,-0.0004999999999999999,6.053371906280518
0.925625,-0.0003,6.114051342010498
0.925625,-0.00039999999999999996,6.174765348434448
0.925875,-0.0004999999999999999,6.235496759414673
0.9255,-0.0003,6.296194553375244
0.92525,-0.00019999999999999998,6.356923818588257
0.926875,-0.00019999999999999998,6.417614698410034
0.9257500000000001,-0.0004999999999999999,6.478325843811035
0.9257500000000001,0.0,6.53901743888855
0.925875,-0.0003,6.599754095077515
0.925625,-0.00019999999999999998,6.660427093505859
0.925625,-0.00019999999999999998,6.721102714538574
0.9265,-9.999999999999999e-05,6.781839847564697
0.925125,-0.0003,6.842515468597412
0.9257500000000001,-0.0006,6.903213262557983
0.9253750000000001,-0.00039999999999999996,6.963899374008179
0.9255,-0.0003,7.024661540985107
0.9253750000000001,-0.0003,7.085330963134766
0.925875,-0.00019999999999999998,7.14599347114563
0.925875,-0.0003,7.206791400909424
0.9255,-0.0004999999999999999,7.267412900924683
0.925625,-0.00019999999999999998,7.328132629394531
0.9255,-0.0003,7.3887550830841064
0.9255,-0.00019999999999999998,7.449354887008667
0.9253750000000001,-0.0003,7.50995659828186
0.925875,-0.00039999999999999996,7.570530652999878
0.925875,-9.999999999999999e-05,7.631104230880737
0.925625,-0.00019999999999999998,7.691709518432617
0.9253750000000001,-0.00019999999999999998,7.752313613891602
0.925,-0.00019999999999999998,7.8129332065582275
0.9255,-0.0003,7.873563289642334
0.9253750000000001,-0.00039999999999999996,7.9342358112335205
0.92525,-0.00039999999999999996,7.994978427886963
0.926,-0.0003,8.055671215057373
0.9257500000000001,-0.0003,8.116360187530518
0.9253750000000001,-0.0003,8.177100658416748
0.9257500000000001,-0.00039999999999999996,8.237826585769653
0.925625,-0.0003,8.298529148101807
0.925625,-0.00039999999999999996,8.359315395355225
0.9255,-0.0003,8.420022249221802
0.9253750000000001,-0.0004999999999999999,8.480706930160522
0.9257500000000001,-0.0003,8.541384220123291
0.92525,-0.0007,8.602047681808472
0.92625,-0.00019999999999999998,8.66272521018982
0.9255,-9.999999999999999e-05,8.72339677810669
0.925875,-0.0003,8.784073829650879
0.925875,-0.0003,8.84475827217102
0.925125,-9.999999999999999e-05,8.905458927154541
0.9257500000000001,-0.00019999999999999998,8.966137170791626
0.9255,-0.00019999999999999998,9.026806354522705
0.9257500000000001,-0.0003,9.087379932403564
0.9257500000000001,-0.0003,9.147827625274658
0.9253750000000001,-0.0003,9.208311557769775
0.925625,-0.00039999999999999996,9.268704652786255
0.923625,0.0086,9.329256296157837
0.9237500000000001,-9.999999999999999e-05,9.389688968658447
0.91725,0.018799999999999997,9.450053215026855
0.914125,0.0184,9.51039719581604
0.9111250000000001,0.018699999999999998,9.570730924606323
0.908375,0.0186,9.631070375442505
0.90575,0.018299999999999997,9.691433191299438
0.903,0.0174,9.751798629760742
0.9005,0.018699999999999998,9.81213903427124
0.897875,0.0184,9.872513771057129
0.8955000000000001,0.018299999999999997,9.932880401611328
0.8925000000000001,0.0174,9.99325156211853
0.89,0.0182,10.05361819267273
0.8875000000000001,0.0185,10.113839864730835
0.885,0.018299999999999997,10.174181938171387
0.8825000000000001,0.018,10.234557628631592
0.879625,0.018099999999999998,10.294929265975952
0.877625,0.0179,10.355344772338867
0.875,0.018099999999999998,10.415731191635132
0.87325,0.018099999999999998,10.476120471954346
0.870375,0.018,10.536550283432007
0.8685,0.017799999999999996,10.596970319747925
0.866,0.017799999999999996,10.6573805809021
0.864125,0.017799999999999996,10.717792510986328
0.862,0.017599999999999998,10.778232097625732
0.85975,0.017599999999999998,10.838693618774414
0.857625,0.017599999999999998,10.899147033691406
0.855625,0.0174,10.959575653076172
0.8535,0.0175,11.02002477645874
0.852125,0.0177,11.08049750328064
0.85,0.0175,11.140927791595459
0.848125,0.0175,11.20138430595398
0.846375,0.0174,11.261813640594482
0.8445,0.0172,11.322239637374878
0.84325,0.0172,11.382699251174927
0.841,0.0174,11.44312572479248
0.8396250000000001,0.017,11.50356674194336
0.838125,0.017099999999999997,11.564003944396973
0.836375,0.017099999999999997,11.624430418014526
0.83525,0.017099999999999997,11.684842109680176
0.83375,0.016799999999999995,11.745265245437622
0.83225,0.017099999999999997,11.805732011795044
0.830875,0.0169,11.866068124771118
0.829125,0.0169,11.926461458206177
0.828375,0.016799999999999995,11.986882448196411
0.8270000000000001,0.017,12.047305583953857
0.825875,0.016799999999999995,12.107714414596558
0.82475,0.0169,12.168104887008667
0.823625,0.0169,12.228584289550781
0.82275,0.0169,12.288958549499512
0.82175,0.0169,12.349371910095215
0.8205,0.0167,12.409776210784912
0.8195,0.016799999999999995,12.47014331817627
0.81875,0.016599999999999997,12.530534505844116
0.817875,0.016799999999999995,12.590893268585205
0.817125,0.016799999999999995,12.651251554489136
0.815875,0.016599999999999997,12.71161675453186
0.81525,0.016799999999999995,12.772005558013916
0.81525,0.016599999999999997,12.832442283630371
0.81425,0.0165,12.892887830734253
0.813875,0.0165,12.953306198120117
0.8130000000000001,0.0169,13.013705492019653
0.812125,0.016799999999999995,13.074105739593506
0.812125,0.0167,13.134515285491943
0.8115,0.016799999999999995,13.194950342178345
0.81125,0.0167,13.255358934402466
0.8105,0.016399999999999998,13.315740823745728
0.8105,0.016599999999999997,13.376131057739258
0.8095,0.0165,13.436538219451904
0.8093750000000001,0.016399999999999998,13.496978998184204
0.808875,0.0165,13.557379245758057
0.8085,0.016399999999999998,13.617633819580078
0.80825,0.016599999999999997,13.678025484085083
0.80775,0.0165,13.738423585891724
0.8073750000000001,0.016599999999999997,13.79882025718689
0.807125,0.016599999999999997,13.859242677688599
0.806875,0.016399999999999998,13.919676065444946
0.806875,0.016599999999999997,13.980141162872314
0.8065,0.016599999999999997,14.040620565414429
0.806875,0.0165,14.10103154182434
0.8063750000000001,0.016599999999999997,14.16162896156311
0.806125,0.016399999999999998,14.222230672836304
0.80625,0.016399999999999998,14.282878160476685
0.806,0.016599999999999997,14.34353756904602
0.805625,0.0162,14.404205083847046
0.805625,0.0165,14.464882850646973
0.80575,0.0162,14.525511980056763
0.80575,0.0165,14.5861337184906
0.804875,0.0163,14.646751642227173
0.805,0.0165,14.707354068756104
0.8055,0.0163,14.767989158630371
0.80525,0.0165,14.828631401062012
0.8053750000000001,0.016399999999999998,14.889305353164673
0.805,0.0167,14.949968814849854
0.8053750000000001,0.016599999999999997,15.010643243789673
0.804625,0.016399999999999998,15.071324825286865
0.804625,0.016599999999999997,15.131987810134888
0.805125,0.016599999999999997,15.192253589630127
0.805,0.0165,15.25293231010437
0.804,0.0167,15.31360673904419
0.8045,0.0165,15.374342441558838
0.8043750000000001,0.016599999999999997,15.435123920440674
0.80425,0.016399999999999998,15.495795726776123
0.80425,0.016599999999999997,15.55649471282959
0.80425,0.0167,15.617194414138794
0.80425,0.016399999999999998,15.677862644195557
0.80425,0.016599999999999997,15.738529682159424
0.803875,0.0165,15.79927659034729
0.8055,0.0163,15.85995364189148
0.80375,0.016599999999999997,15.920616865158081
0.803875,0.0165,15.981295108795166
0.804,0.0163,16.042001247406006
0.804125,0.0165,16.102676391601562
0.80475,0.0167,16.16338348388672
0.804125,0.016599999999999997,16.224053144454956
0.80425,0.016399999999999998,16.284714460372925
0.80475,0.0163,16.345427751541138
0.804625,0.016599999999999997,16.406078577041626
0.80425,0.016399999999999998,16.466777801513672
0.80475,0.016399999999999998,16.5274441242218
0.80425,0.016399999999999998,16.58811378479004
0.80425,0.016599999999999997,16.648778915405273
0.80425,0.0165,16.70944356918335
0.804,0.016599999999999997,16.770134687423706
0.804625,0.016599999999999997,16.830792903900146
0.804625,0.0163,16.89146614074707
